image_name,qw,qx,qy,qz,tx,ty,tz,fx,fy,cx,cy,width,height
DJI_20241227152907_0001_V.JPG,0.850736002192788,-0.49150209205925144,-0.16175737412776747,-0.09224153072071925,0.06045678755223333,-8.087246684193188,4.725243188137873,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154326_0003_V.JPG,0.3484338419727613,-0.09567343526065493,0.6574487546027767,0.6612122099786,-0.2112732787339229,-2.5527082100126166,1.695232202283805,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154335_0012_V.JPG,0.5412082306294034,-0.13960364236516162,-0.5878675333439216,-0.584821543188607,0.29639924452251853,-2.4648448248509873,1.530366362812857,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154341_0018_V.JPG,0.8880859422433488,-0.2321511414287168,-0.28301028777915743,-0.27805464163406085,0.10752062698662912,-2.3693309613115723,1.3810274658323072,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154350_0027_V.JPG,0.8788461226998575,-0.23298706475675227,0.2912648606111835,0.2975084893656107,-0.2537970324073173,-2.4303598619390745,1.5251095318484742,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154358_0035_V.JPG,0.29932794990693884,-0.08169430811266228,0.6713515633058701,0.6730645562449912,-0.043564348497165756,-2.545431808376778,1.6990335187905612,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154413_0045_V.JPG,0.904318184879713,-0.23678076913702578,-0.25382091185130234,-0.24843194756253312,-0.039539934143544196,-3.189624282108641,0.9093878488489398,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154420_0052_V.JPG,0.9179329849957745,-0.2430683791170845,0.2188798266223043,0.2245181944251525,-0.2666620540362919,-3.2236205356621395,1.0321760052264395,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154426_0058_V.JPG,0.5885171538281517,-0.15908942126599687,0.5588349701513949,0.5621757659550538,-0.25934458998686644,-3.331434750020724,1.2147748694247325,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154432_0064_V.JPG,0.003233140124842054,-0.005297774355832033,0.7073738980366849,0.7068123150937551,0.06542607615191558,-3.3913172991075866,1.2638031780174455,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154439_0071_V.JPG,0.6403754438531205,-0.16509533184389935,-0.5322183929752506,-0.5285890695919783,0.2445766125415233,-3.2377218702991977,1.0108370498286905,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154447_0079_V.JPG,0.9617978537993281,-0.2529846988487337,-0.07708122276968454,-0.07072563659488677,-0.06009855916639346,-3.196540138863418,0.9405760649011862,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154530_0085_V.JPG,0.09030834989789832,-0.014955954519137876,0.6070402527363066,0.7893813102176801,0.07494009414126913,-3.0251001038023166,1.0219852187095302,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154540_0095_V.JPG,0.8018494209376605,-0.10207968830405,-0.3604731093798734,-0.4654851026528049,0.06417586508614971,-2.6681858267017127,0.8821084295466801,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154559_0114_V.JPG,0.4197622877363394,-0.05820626803553342,0.5500647105544615,0.7196113300653116,-0.08670027912251155,-2.8203181337295087,1.0981762792910628,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154609_0124_V.JPG,0.5692011689198473,-0.0696927743186948,-0.5007014155955105,-0.6484219605540014,0.2698710933109767,-2.7073011726428495,0.9672842460237578,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154628_0139_V.JPG,0.66316598081269,-0.08811009582061911,0.4504057610950305,0.591254719456539,-0.21325313584653177,-2.0923619499948494,1.7547916490001152,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154637_0148_V.JPG,-0.23550660824019,0.027073784789867952,0.5934776126153615,0.7691475612499364,0.2102874594241023,-2.116470573544259,1.8119667390275598,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154655_0166_V.JPG,0.9246213767934852,-0.11987254297690968,0.21780929715034977,0.2885567415459905,-0.19658815056246523,-1.9684595570914285,1.6877915106738002,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154732_0175_V.JPG,0.6387373675733863,-0.07856342269759105,-0.4676406418194624,-0.6059328296091422,0.10048362842863477,-1.3214591228111776,7.924862787919383,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154740_0183_V.JPG,0.9917122945939969,-0.126081304719613,-0.017658999894744235,-0.017273942052328805,-0.2897256389856003,-1.2412586725435917,7.8804469197458245,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154750_0193_V.JPG,0.4936536531880425,-0.06768880771499272,0.5256594687789119,0.689497221812601,-0.3632975125196711,-1.4412205239538405,8.0509904782755,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154758_0201_V.JPG,-0.3597868578074725,0.04145248064463098,0.5694061738945536,0.7379781283535425,0.034870234056480105,-1.4020263095348182,8.035985135547554,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154815_0209_V.JPG,0.8955156790695569,-0.11756375296229968,0.25988361770429763,0.34160055295467,-0.7315633135057249,-1.183950550004402,10.372851395222595,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154821_0215_V.JPG,0.43862871533718234,-0.060234141102906265,0.5442348356659784,0.7125904447681529,-0.3902368053340668,-1.3996400580033797,10.503767143378889,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154832_0226_V.JPG,0.6669824542511597,-0.08063984923881792,-0.4523592317720998,-0.5865174727716099,-0.09715841063473045,-1.2609473936678959,10.283298244418392,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154839_0233_V.JPG,0.9883014728657382,-0.1254788732229784,-0.05612486239765418,-0.06607004561031174,-0.37441731614182977,-1.145031905469578,10.26234053598057,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154925_0250_V.JPG,0.6031834054617691,0.0023551919397294336,-0.40419517736084165,-0.687597622919617,0.14188703637553612,-1.2118346211084035,3.521454523119204,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227154949_0274_V.JPG,0.3949080361637379,-0.0044813404442559926,0.46127572589183924,0.7945138546709425,-0.0036587149897008456,-1.4541229441689283,3.6367319620675844,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155025_0291_V.JPG,0.7261988125230121,0.0033053606848249205,-0.3467509579157754,-0.5936228874170896,-0.058868690762674,-1.4410948305382916,3.0943027208260845,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155051_0312_V.JPG,0.7484931466301952,0.002630086085814023,-0.33446320651163325,-0.5726128321866069,-0.008090965884117935,-1.7311642806002256,2.6493042090554106,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155129_0338_V.JPG,0.6154300564399257,0.0031578186345595513,-0.3969933131233314,-0.6809054142442853,0.2855615907916333,-2.255800249388884,1.8285634418313619,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155153_0350_V.JPG,-0.22188190197930674,-0.0030853261557947094,0.4910385389293831,0.842401362547957,-0.01430968412968067,-2.5881605835325034,1.5155911320905453,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155204_0361_V.JPG,0.23641545540437567,-0.0011797927283642038,0.4878055821423327,0.8403285396592453,-0.2255039175734653,-2.6439704191564184,1.5551687430250885,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155228_0379_V.JPG,0.624414908694842,-0.00022807975535852834,0.39002178122360537,0.6767488307713607,-0.33876386196321906,-2.855927975998181,1.1461802571070343,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155247_0391_V.JPG,0.7578930227152223,0.0024526575873026206,-0.32957075017470044,-0.5630055694392626,0.18602389610716905,-2.869679189392798,0.5952015606269636,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155300_0404_V.JPG,0.7719720572071691,0.0036476185917305695,-0.32201990415685067,-0.548041074278884,0.06562362819972724,-2.8495507776580222,0.5873526632840376,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155314_0414_V.JPG,0.9762203508806979,0.0022863701273745447,-0.11113229839902886,-0.18611343662013521,-0.10587626168026941,-3.047683767585786,0.19568303846345267,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155345_0438_V.JPG,0.6079791780744198,-0.002019940192004053,0.39630063459835185,0.6879702361923206,-0.2826293912463535,-3.517746516640835,-0.047116959492361006,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
DJI_20241227155431_0463_V.JPG,0.8937802546093555,0.003841729264897028,-0.22772144390476398,-0.38637422477776684,0.08243078179005142,-3.5233849921900977,-0.6962918777390017,925.4770547129467,925.4770547129467,660.0,494.5,1320,989
